u,y,fitness,correlation,n,m,k,threshold,theta,fitScale,thrScale,valid
QI102_Qs,FIC103_PV,0.9226405770331808,0.9895,2,1,0,0.0431875179105101,"+1.3586083454609352,-0.3783618161769096,+1.0735927087219630,-1.0437950524843167,+0.015876172638995",1.0,1.1,1
QI102_Qs,FIC103_SV,0.922681173549828,0.9943,2,1,0,0.043032479121655,"+1.3588101797450243,-0.3785259503232040,+1.0734569754013854,-1.0437194612906151,+0.015846901803525",1.0,1.1,1
QI102_Qs,FIC201_MV,0.7393702851485167,0.9943,2,0,0,1.558632463496339,"+1.7305954854431929,-0.8849537249922386,+11.1661773181862767,+3.726641352294480",1.0,1.1,1
QI102_Qs,FIC201_PV,0.8072683206505156,0.9577,2,1,0,0.214353144612961,"+1.6968578357294481,-0.9057795111448875,+0.3137665408438787,+1.7748408241781364,+0.795298909780378",1.0,1.1,1
QI102_Qs,FIC201_SV,0.8073504451292217,0.9653,2,1,0,0.2113256784742116,"+1.6961433402987793,-0.9051850935734329,+0.3110887703191546,+1.7787440683511662,+0.795747534192966",1.0,1.1,1
QI102_Qs,LIC101_MV,0.8215855101985837,0.8711,0,1,1,3.849781134648072,"+24.9072178657694039,+12.3184535219814109,+18.338138147764269",1.0,1.1,1
QI102_Qs,LIC201_MV,0.7391817408959157,0.9926,2,0,0,1.5646100671986831,"+1.7308682819956771,-0.8853772483430948,+11.1781307533911551,+3.729869855776618",1.0,1.1,1
QI102_Qs,PIC101_MV,0.9023995399037708,0.9359,2,1,0,0.1779228615834626,"+1.7337996152340434,-0.7503161193582490,+6.9705964256070763,-6.4467581214112579,+1.066494154944187",1.0,1.1,1
QI102_Qs,QI105_Q,0.7971710213227265,-0.7684,0,1,1,1.4254811020331353,"+5.5776749613922325,+5.1005067124583325,+6.725107644334394",1.0,1.1,1
QI102_Qs,QI302_Q,0.9771556944618498,0.9815,1,1,1,0.0365288275849043,"-0.0432177333197422,+0.6565993163546130,+0.6760171035790277,-0.022346186949566",1.0,1.1,1
QI102_Qs,QIC105_PV,0.7971883759973121,-0.7625,0,1,1,1.4254667369394542,"+5.5650154907168403,+5.1120323926114839,+6.725546110523463",1.0,1.1,1
QI102_Qs,QIC105_SV,0.7971790529174196,0.9763,0,1,1,1.4254332571359225,"+5.5662623884587354,+5.1104064411531835,+6.725716463162902",1.0,1.1,1
QI102_Qs,TIC104_MV,0.8401171385989314,0.9945,2,1,0,8.741042455118777,"+1.3297245641308040,-0.3612055856497832,-64.1001456470714999,+59.4539108700662027,+3.919899979458251",1.0,1.1,1
QI102_Qs,TIC402_MV,0.7389420782510217,0.9095,1,1,2,4.876102799883758,"+0.7361167597750196,+6.1855215609352632,+12.2575283602784815,+5.978435262514642",1.0,1.1,1
QI103_Q,QIC103_PV,0.9847738640043204,0.9376,2,1,0,0.1058291345597528,"+0.0039047020509013,-0.0029936736673764,+0.9949711888578688,+0.0035662320051749,+0.011710471559571",1.0,1.1,1
QI104_Q,QIC104_PV,0.9991316477380272,0.8872,1,1,0,0.034787540971567,"-0.0135583433441613,+0.9973076625721583,+0.0162119263015409,+0.002290161527235",1.0,1.1,1
QI104_Q,QIC104_SV,0.9991298090403,1.0,1,1,0,0.0349013749476139,"-0.0105454011849769,+0.9976288590162338,+0.0128825888750342,+0.002002046861664",1.0,1.1,1
QI104_Qs,QI104_Q,0.9805201211062964,1.0,2,1,0,0.2194728960786215,"+0.6421509325956665,-0.1348886160775646,+0.1065867972717303,+0.3867518520832118,-0.035456653741089",1.0,1.1,1
QI104_Qs,QIC104_PV,0.9805338609149596,0.8969,2,1,0,0.2194531838789313,"+0.6430135383247759,-0.1348218787886362,+0.1070418163678936,+0.3853495362304384,-0.034396151105051",1.0,1.1,1
QI104_Qs,QIC104_SV,0.980526925099134,0.9979,2,1,0,0.2194031740908138,"+0.6432597989552363,-0.1350570558534616,+0.1069916061615473,+0.3853903307153244,-0.034496818329386",1.0,1.1,1
QI105_Q,C01_MV,0.8656166508572641,0.4915,1,1,0,1.5138332517586766,"+0.9099388744821751,+0.4565723952846973,+0.1746091739854137,-2.232537126205497",1.0,1.1,1
QI105_Q,C03_MV,0.8750077675856439,0.9277,1,0,0,1.422386900529,"+0.8977518872491848,+0.3037679540060779,+4.558662054771929",1.0,1.1,1
QI105_Q,C05_MV,0.8249766108961878,0.9822,0,1,0,7.849128557238509,"+3.8174865535584463,+2.4070350817795001,-19.349853987193899",1.0,1.1,1
QI105_Q,C06_MV,0.765539093744942,0.9835,0,1,0,12.737900797952843,"+3.7872022109448831,+2.9765168599608969,-21.303218034314234",1.0,1.1,1
QI105_Q,FI310_F,0.7576641222670225,-0.926,0,1,0,1.6605706865957004,"+0.5242949857629933,+0.4544476782925722,+1.526116984421393",1.0,1.1,1
QI105_Q,FIC101_MV,0.8659880995635658,0.9051,1,1,0,1.4884996351988782,"+0.9097095420997743,+0.4292268826885662,+0.2035035342810987,-2.237554774168185",1.0,1.1,1
QI105_Q,FIC101_PV,0.8202266302215702,0.9634,2,0,0,0.1120094516929062,"+0.9879999109791342,-0.0642126675541882,+0.0094197730487956,-0.028793170852636",1.0,1.1,1
QI105_Q,FIC101_SV,0.8248945140377585,0.9768,0,1,0,0.1583064342644736,"+0.0753326641296498,+0.0491882345009058,-0.387315977604644",1.0,1.1,1
QI105_Q,FIC102_PV,0.8524071497844399,0.9278,0,1,0,0.9338432535798102,"+0.5007048170795331,+0.2465433206160247,-0.716601759222618",1.0,1.1,1
QI105_Q,FIC103_MV,0.8763841546081748,0.9884,1,0,0,1.4000000614654688,"+0.8970879015391424,+0.3058137675574426,+4.587488145609782",1.0,1.1,1
QI105_Q,FIC201_MV,0.7656667329997857,0.9884,0,1,0,12.742631483336648,"+3.7089313244403139,+3.0539676008706813,-21.294713933281890",1.0,1.1,1
QI105_Q,FIC201_PV,0.7652686045524231,0.9708,0,1,0,1.6841076479573558,"+0.4942535024299839,+0.4315171184171877,-2.379654903721816",1.0,1.1,1
QI105_Q,FIC201_SV,0.7652244899575045,0.9706,0,1,0,1.6854755858523591,"+0.4942665311821259,+0.4314983282320245,-2.379575423523566",1.0,1.1,1
QI105_Q,LIC101_MV,0.8410548602165459,0.8927,0,1,0,3.9881824454087287,"+2.2731877004189025,+1.1576022908416179,-4.525346344657297",1.0,1.1,1
QI105_Q,LIC201_MV,0.7656188591600025,0.9685,0,1,0,12.7467371472689,"+3.7302361733034455,+3.0329542821939510,-21.298006368347078",1.0,1.1,1
QI105_Q,PIC101_MV,0.8757788272899714,0.5409,1,0,0,1.4200792748583029,"+0.8974335307614739,+0.3047570757272275,+4.572378924599081",1.0,1.1,1
QI105_Q,QI302_Q,0.8228265156169983,0.9904,2,1,0,0.1568406764154313,"+0.9719314256607581,-0.0207824239882830,+0.0327738720085550,-0.0271204479375570,-0.038366318757497",1.0,1.1,1
QI105_Q,QIC101_MV,0.8251035303039481,-0.7786,0,1,0,7.806998147686015,"+3.7948980970255466,+2.4310305928318758,-19.366551601706643",1.0,1.1,1
QI105_Q,QIC105_PV,0.9961519536872048,0.9611,2,0,0,0.0440938986898656,"+0.0063086441950889,-0.0026987408812483,+0.9962775236725747,+0.001219596083120",1.0,1.1,1
QI105_Q,QIC105_SV,0.9960446154729498,1.0,2,0,0,0.0440986657306075,"+0.0068265522056498,-0.0029297710929344,+0.9959570669862750,+0.001608330071669",1.0,1.1,1
QI105_Q,TIC104_MV,0.7729827377174694,0.9765,2,1,0,17.915798113231006,"+1.4284598121714180,-0.4532733303324229,-0.0994150566302508,-0.2217916336897539,+5.168676355214300",1.0,1.1,1
QI105_Qs,C01_MV,0.8704607638055952,0.5025,1,1,1,1.4221358624488631,"+0.9071116054487947,+0.3200285242356388,+0.3328124788087572,-2.324103247806304",1.0,1.1,1
QI105_Qs,C03_MV,0.9085277943997364,0.9254,1,0,0,0.6228598069155759,"+0.8795008741756527,+0.3619917830676517,+5.329215319476950",1.0,1.1,1
QI105_Qs,C05_MV,0.8404022334095173,0.9775,2,1,0,3.3767932822605817,"+1.5215338163458387,-0.5832429139988966,+1.5651351772839186,-1.1794220273643310,-1.212631572518915",1.0,1.1,1
QI105_Qs,C06_MV,0.7710345777883256,0.9828,0,1,1,11.598612438982588,"+2.4793746491987925,+4.3066990801280260,-21.561204570858212",1.0,1.1,1
QI105_Qs,FI252_F,0.8715847748141865,-0.9541,1,1,0,0.4358945670015053,"+0.7913099739630606,+0.2432646149046247,-0.0837640947304653,+0.354694782098982",1.0,1.1,1
QI105_Qs,FI307_F,0.8466799685885883,0.988,1,1,0,0.0201829596972017,"+0.9402847396947992,+0.0078378436291210,-0.0064687128090985,-0.009017343580995",1.0,1.1,1
QI105_Qs,FI310_F,0.7593003191362444,-0.953,0,1,2,1.5945884876283036,"+0.6931939281597774,+0.2876179138522519,+1.500792832931206",1.0,1.1,1
QI105_Qs,FIC101_MV,0.8707938115816523,0.8974,1,1,1,1.4042314427104088,"+0.9071535056856346,+0.3063740690953282,+0.3462404437131978,-2.323655441587869",1.0,1.1,1
QI105_Qs,FIC101_PV,0.8667497936370624,0.9547,1,1,0,0.0633787716785105,"+0.9114470252810543,+0.0298303437451510,-0.0186395989619871,-0.036066545999709",1.0,1.1,1
QI105_Qs,FIC101_SV,0.84067591957073,0.9746,2,1,0,0.0696780426952953,"+1.5206829165306366,-0.5834361306791370,+0.0312991584993175,-0.0234444970368257,-0.024767011497438",1.0,1.1,1
QI105_Qs,FIC102_PV,0.892638648344751,0.9255,1,1,0,0.2806792261422553,"+0.8047070347812786,+0.2652529016005685,-0.1169158015987908,-0.165805726304722",1.0,1.1,1
QI105_Qs,FIC102_SV,0.8983469082924818,0.9893,2,1,0,0.6387820359424272,"+1.0457129033594421,-0.1389747459020667,+0.3154860319652241,-0.2445221475431991,-0.080687157311899",1.0,1.1,1
QI105_Qs,FIC103_MV,0.9086359773095416,0.9916,1,0,0,0.6026456072716713,"+0.8799013124917922,+0.3608864926899091,+5.310467193553439",1.0,1.1,1
QI105_Qs,FIC103_PV,0.8983684392834823,0.9772,2,1,0,0.120004914932776,"+1.0459499268634360,-0.1391091972411841,+0.0591995313995067,-0.0459082266017192,-0.015107214931055",1.0,1.1,1
QI105_Qs,FIC103_SV,0.8983814312553289,0.9916,2,1,0,0.1198903736576494,"+1.0466053320217310,-0.1396733601693803,+0.0591830087586779,-0.0459051387578620,-0.015088325614965",1.0,1.1,1
QI105_Qs,FIC201_MV,0.7709196931183555,0.9916,0,1,1,11.616872693010384,"+2.3729626404063437,+4.4116725328453921,-21.546218217152102",1.0,1.1,1
QI105_Qs,FIC201_PV,0.7703482233024608,0.9672,0,1,1,1.5333593772825578,"+0.2992422360679858,+0.6293787057001106,-2.412837233838873",1.0,1.1,1
QI105_Qs,FIC201_SV,0.7703100205745921,0.9665,0,1,1,1.5346479629039584,"+0.2997707449213833,+0.6288467431592619,-2.412782234884922",1.0,1.1,1
QI105_Qs,LIC101_MV,0.8625653116194089,0.8842,1,1,0,1.9558495724403495,"+0.7570700992596905,+0.9082296583641716,-0.0607097124700559,-1.249760089701356",1.0,1.1,1
QI105_Qs,LIC201_MV,0.7709181915645262,0.9767,0,1,1,11.616927593461856,"+2.4041040590616642,+4.3809628142529107,-21.550979487658946",1.0,1.1,1
QI105_Qs,PIC101_MV,0.9086105175659144,-0.1085,1,0,0,0.6212481602822691,"+0.8796907929864120,+0.3614860395962196,+5.320109319349515",1.0,1.1,1
QI105_Qs,QI102_Q,0.7475093060248714,-0.0247,2,1,0,0.0856516347073478,"+0.4692731973022963,+0.1487610704710889,+0.0056674703613227,+0.0291268945159272,-0.230839261761137",1.0,1.1,1
QI105_Qs,QI102_Qs,0.8662950988343574,0.9577,1,1,0,0.0775584553960226,"+0.9526512233953257,+0.0461063599629334,-0.0417811223049488,-0.028709029857839",1.0,1.1,1
QI105_Qs,QI105_Q,0.9157808730621326,0.9815,2,1,1,0.3447660576504816,"+0.3377521686678373,-0.1125490748911814,+0.4269774433730041,+0.3479469395239819,-0.003823408498060",1.0,1.1,1
QI105_Qs,QI302_Q,0.8588355800964388,0.7189,2,1,1,0.1018330692803303,"+0.9332356680569623,-0.0057530969392614,+0.0466965332829959,-0.0380676994325559,-0.059453526010613",1.0,1.1,1
QI105_Qs,QI302_Qs,0.86210549560385,0.976,1,1,0,0.0977764369155199,"+0.9541449551128081,+0.0597967094729712,-0.0544437749301097,-0.036503724237100",1.0,1.1,1
QI105_Qs,QIC101_MV,0.840519218602185,-0.7727,2,1,0,3.47123080791204,"+1.5172561010243482,-0.5800303801924958,+1.5705220130080475,-1.1777135060238628,-1.238328199055841",1.0,1.1,1
QI105_Qs,QIC102_PV,0.7477394440634596,0.9826,2,1,0,0.080142048702259,"+0.4667974706040888,+0.1504186778356036,+0.0056550255915986,+0.0292308298380422,-0.231513645748152",1.0,1.1,1
QI105_Qs,QIC102_SV,0.7476694454658402,0.9578,2,1,0,0.080172178379325,"+0.4663072950516274,+0.1505810044596899,+0.0057017325880436,+0.0292133388546625,-0.231705401574305",1.0,1.1,1
QI105_Qs,QIC105_PV,0.9157972563730212,0.9578,2,1,1,0.3358737324777338,"+0.3400181222036012,-0.1141417738897474,+0.4248079919273194,+0.3493538709074675,-0.002852735485813",1.0,1.1,1
QI105_Qs,QIC105_SV,0.9158017739883552,0.9904,2,1,1,0.3359181549254328,"+0.3407585597399654,-0.1143694213378022,+0.4247734100484210,+0.3488500141336707,-0.002553611777108",1.0,1.1,1
QI105_Qs,TI101_T,0.8792985964096256,0.9155,2,1,0,4.432069651316998,"+0.4709437658140969,+0.3113048647105702,+2.8254892153280244,-1.8238191746875003,+9.560878480101580",1.0,1.1,1
QI105_Qs,TI105_T,0.8152308799470357,0.9894,1,1,0,7.678429338275097,"+0.9308181081112823,+1.3159159743781179,-1.0511217398437822,+7.883748336421141",1.0,1.1,1
QI105_Qs,TIC103_PV,0.8521659056563536,0.9715,1,1,0,12.240608697991544,"+0.9123867037327428,+2.4185437213747920,-1.8148815591086178,+7.222513574790181",1.0,1.1,1
QI105_Qs,TIC104_MV,0.8445989448205511,0.9854,2,1,0,14.400060411329548,"+1.3113888385172594,-0.3398238164308399,-2.5962068850567683,+2.2108142287084065,+6.106341287037586",1.0,1.1,1
QI105_Qs,TIC104_PV,0.840733675931598,-0.9597,2,1,0,9.578158824984,"+0.5021921343914575,+0.3610358686676743,+2.4723193877569103,-1.7689182007536477,+10.802159396659716",1.0,1.1,1
QI106_Q,QI101_Q,0.8017864093605505,-0.647,2,1,0,0.3478298737328606,"+1.2177960034133504,-0.2266854263209793,+0.6536272739126350,-0.6485078816900273,+0.040944012725263",1.0,1.1,1
QI106_Q,QI101_Qs,0.8392571407312798,0.948,2,1,0,0.2406469854046416,"+1.2813829748238528,-0.2887233698705312,+0.6147711874712039,-0.6112995703517848,+0.037802271771385",1.0,1.1,1
QI106_Q,QIC101_PV,0.8009755530681161,0.2683,2,1,0,0.3499797662248313,"+1.2233702914997324,-0.2323056640559526,+0.6496539559020212,-0.6444821691176451,+0.041031342075236",1.0,1.1,1
QI106_Qs,QI101_Q,0.7902373277967093,-0.6466,2,1,0,0.4078096000225964,"+1.2323499233987845,-0.2418703517025564,+0.6409872296134972,-0.6352128739107659,+0.042326644560995",1.0,1.1,1
QI106_Qs,QI101_Qs,0.8222327655149626,0.948,2,1,0,0.3151144159008578,"+1.2961003612597248,-0.3044489301129163,+0.5961415988256714,-0.5917440658706582,+0.040641549262172",1.0,1.1,1
QI106_Qs,QI106_Q,0.9963282262119636,-0.6046,1,0,0,0.0716084138647396,"+0.0408172952927347,+0.9593562413905364,-0.000908987991858",1.0,1.1,1
QI106_Qs,QIC101_PV,0.7894683267536177,0.2677,2,1,0,0.4094363379404751,"+1.2379903555468821,-0.2475646560386580,+0.6369533206634783,-0.6311228119921620,+0.042454831493127",1.0,1.1,1
QI301_Qs,QI301_Q,0.9833936570810436,-0.9058,0,1,1,0.3293667702945511,"+0.4720660343106264,+0.5279993629643626,-0.001892481966870",1.0,1.1,1
QI302_Q,ALARM_TOTAL,0.9415137071846762,-0.9074,2,1,1,48.23199689814682,"+1.8077630686390618,-0.8079339158616914,-28.7865680644790238,+19.6777022154350298,+5.598915855014905",1.0,1.1,1
QI302_Q,C01_MV,0.8738110709674092,0.4549,2,1,0,0.970844707443582,"+1.7391999482021541,-0.7805755795613708,+4.5051359171503451,-2.1371930029069759,+1.000707431447235",1.0,1.1,1
QI302_Q,C03_MV,0.8861020668633698,0.9661,0,1,0,2.5637577299545327,"+9.8173679708165444,+14.9897605933390174,+65.111371999207193",1.0,1.1,1
QI302_Q,FI310_F,0.7836222619782799,-0.9137,2,1,0,0.2344376626538256,"+1.6930193533319648,-0.8947071627665099,+2.3235119154148860,-0.6589519822758643,+1.664398907739856",1.0,1.1,1
QI302_Q,FIC101_MV,0.8732288495366566,0.9449,2,1,0,0.8663751219497311,"+1.7490529017797360,-0.7893947887323962,+4.4561419132141689,-2.1483837364285518,+0.976234590915484",1.0,1.1,1
QI302_Q,FIC103_MV,0.8859513068577365,0.9924,0,1,0,2.6006578151071,"+9.5851770305784623,+15.2212918053590478,+65.111704108667282",1.0,1.1,1
QI302_Q,FIC201_PV,0.8033362443339449,0.9593,2,1,0,0.2066418931687381,"+1.6950377625660322,-0.9055482873176556,+2.0706331273605745,-0.4247764157677114,+0.837317187608951",1.0,1.1,1
QI302_Q,FIC201_SV,0.8034486658097315,0.9686,2,1,0,0.2036205845762362,"+1.6943176648257083,-0.9049139656035350,+2.0685471797163961,-0.4220182013201528,+0.837658075790431",1.0,1.1,1
QI302_Q,PIC101_MV,0.8859930009944763,0.9396,0,1,0,2.5860642014986555,"+9.6830074220881173,+15.1241701994985487,+65.111236571820484",1.0,1.1,1
QI302_Q,TIC201_MV,0.7185246369811533,0.9875,0,1,2,22.57564254257212,"+27.6003718669897573,+124.7342035595802656,-6.106629633226972",1.0,1.1,1
QI302_Q,TIC402_MV,0.7404415517357854,0.9099,1,0,2,4.920386835153578,"+0.7299361343359927,+14.7684449342980795,+6.438020733802717",1.0,1.1,1
QI302_Qs,C01_MV,0.8769134403647905,0.4626,2,0,0,0.7386067306152534,"+1.7409136329845034,-0.7828925849879970,+2.4099718982157228,+1.011049756507138",1.0,1.1,1
QI302_Qs,C02_MV,0.7429434049083153,0.9815,0,1,1,4.26221516853972,"+21.9763551111714399,+19.2335738694726359,+2.710898665712626",1.0,1.1,1
QI302_Qs,C03_MV,0.901400678620224,0.9638,2,1,0,0.1849213367645078,"+1.7257811309224909,-0.7423133349792205,+5.4463174488839865,-5.0354710324120893,+1.075966808735250",1.0,1.1,1
QI302_Qs,C06_MV,0.7324231023310117,0.9836,2,0,0,1.5629675987156866,"+1.7323127729084384,-0.8830718569504821,+8.5311560331805172,+3.821626713454155",1.0,1.1,1
QI302_Qs,FI252_F,0.8782624337251107,-0.9312,2,1,0,0.24151553905817,"+1.4788825149302767,-0.6834504528332318,+2.0601884472124627,-0.7509150419738007,+1.426255204602209",1.0,1.1,1
QI302_Qs,FI310_F,0.7894013592361826,-0.9308,2,1,0,0.2362854652603886,"+1.6934449455888578,-0.8987821838228872,+0.0970812729717146,+1.6012594681804462,+1.692191961241946",1.0,1.1,1
QI302_Qs,FIC101_MV,0.876021418717008,0.9398,2,0,0,0.5935876031323212,"+1.7515281121936941,-0.7923263396715641,+2.3407166849173855,+0.983334791593065",1.0,1.1,1
QI302_Qs,FIC101_PV,0.8836403693038999,0.9813,0,1,1,0.1094686321449706,"+0.6029752488416805,+0.4410166778244461,+0.470607793812093",1.0,1.1,1
QI302_Qs,FIC102_MV,0.7424066199440871,0.9835,0,1,1,4.2967740706306605,"+22.7521609049444038,+18.4334299173669685,+2.714689611838778",1.0,1.1,1
QI302_Qs,FIC102_PV,0.8942414550419334,0.9637,0,1,0,0.5334985500388932,"+3.3797809805115389,+3.0248757922945848,+4.371588532834319",1.0,1.1,1
QI302_Qs,FIC102_SV,0.9249124575528644,0.9938,2,1,0,0.2303882919675529,"+1.3487979633753642,-0.3689999549167589,+4.4875951428306564,-4.3600590403471235,+0.089132915836398",1.0,1.1,1
QI302_Qs,FIC103_MV,0.9042846039517938,0.9947,2,1,0,0.1867952645514464,"+1.7307462236190527,-0.7472530858165316,+5.4897006720213488,-5.0791755417073903,+1.074187454341423",1.0,1.1,1
QI302_Qs,FIC103_PV,0.9249419185027968,0.9896,2,1,0,0.0433253244296328,"+1.3483200562830371,-0.3684237330371343,+0.8420646863542605,-0.8182703954739243,+0.016633720764584",1.0,1.1,1
QI302_Qs,FIC103_SV,0.9249749019227532,0.9947,2,1,0,0.0431755747154015,"+1.3485086439814808,-0.3685777792130925,+0.8419433686997649,-0.8181923596416696,+0.016606047981446",1.0,1.1,1
QI302_Qs,FIC201_MV,0.7327992216983279,0.9947,2,0,0,1.5407226861336711,"+1.7323510680504650,-0.8827321156350797,+8.5068480224968255,+3.813252069780116",1.0,1.1,1
QI302_Qs,FIC201_PV,0.8103214778847793,0.9567,2,1,0,0.2087271814325065,"+1.6945187983975480,-0.9054038503084459,+0.2527875917078567,+1.3983164277242521,+0.837090060189028",1.0,1.1,1
QI302_Qs,FIC201_SV,0.8103888886919964,0.9657,2,1,0,0.2056997341937586,"+1.6938027776112110,-0.9048085724938733,+0.2514583423209810,+1.4006120573826482,+0.837560715386079",1.0,1.1,1
QI302_Qs,LIC101_MV,0.8200415111195246,0.8719,0,1,1,3.7749069914214175,"+19.6978979898931783,+9.4396443916752304,+18.951138012269602",1.0,1.1,1
QI302_Qs,LIC201_MV,0.7325920311042478,0.9926,2,0,0,1.546868871076075,"+1.7326296955806901,-0.8831567421770705,+8.5159073537897250,+3.816571182824360",1.0,1.1,1
QI302_Qs,PIC101_MV,0.9034737645381168,0.9349,2,1,0,0.2041771601619388,"+1.7288862829952532,-0.7454701175232921,+5.4852280134730309,-5.0728511278615924,+1.079217938792771",1.0,1.1,1
QI302_Qs,QI102_Qs,0.9870358472628106,0.9755,2,1,0,0.0048145076924367,"+0.9414624624960312,+0.0061287587008599,+0.7820475781147603,-0.7409950006169426,+0.000851181274742",1.0,1.1,1
QI302_Qs,QI105_Q,0.796190234066379,-0.7668,0,1,1,1.3875351857714515,"+4.4039921296519191,+3.9547980544052379,+6.900646351733699",1.0,1.1,1
QI302_Qs,QI302_Q,0.9810725048766956,0.9813,0,1,1,0.0427133223057914,"+0.5117917040827481,+0.4885072586877660,-0.000573978425853",1.0,1.1,1
QI302_Qs,QIC105_PV,0.7962033466435569,-0.761,0,1,1,1.3875446027660725,"+4.3939131908900100,+3.9639822638251863,+6.901069257227971",1.0,1.1,1
QI302_Qs,QIC105_SV,0.7961938225149208,0.9761,0,1,1,1.3875093346295344,"+4.3951821005221117,+3.9624161528559174,+6.901233595612322",1.0,1.1,1
QI302_Qs,TIC104_MV,0.8348551214872489,0.9938,2,1,0,8.713230884042467,"+1.3320366119933231,-0.3617648328356152,-50.2873678566389515,+46.8491553917658408,+3.630933349387441",1.0,1.1,1
QI302_Qs,TIC201_MV,0.7101241562823808,0.9929,0,1,2,26.489540608195277,"+11.8017850404838374,+140.1044916884860072,-5.985105500761321",1.0,1.1,1
QI302_Qs,TIC402_MV,0.7398226723734905,0.9054,1,1,2,4.891596416208598,"+0.7352709092842997,+4.7366033033274926,+9.7517437604941950,+6.299556531941883",1.0,1.1,1
QI401_Q,QIC401_PV,0.9957276457118116,-0.8306,1,1,0,0.4163419138403204,"-0.0299462819858417,+0.9930737792577419,+0.0368547990769637,+0.000335412498192",1.0,1.1,1
QI401_Q,QIC401_SV,0.9957461890508704,1.0,1,1,0,0.4182092487291976,"-0.0260514545788626,+0.9937785853389611,+0.0322383286084849,+0.000509175623653",1.0,1.1,1
QI401_Qs,QI401_Q,0.93079423075608,0.8936,2,1,0,1.3739758558087196,"+0.3263789673921942,-0.0519069377944858,-0.1905775886759843,+0.9134122375390190,+0.004662759451900",1.0,1.1,1
QI401_Qs,QIC401_PV,0.9306649933746772,-0.8284,2,1,0,1.3731254526918075,"+0.3263304628015806,-0.0508463941303561,-0.1976339937891262,+0.9194074480238743,+0.005112638186035",1.0,1.1,1
QI401_Qs,QIC401_SV,0.93063889415774,0.9913,2,1,0,1.3727355682051383,"+0.3259197046761378,-0.0507132823500362,-0.1975803867621059,+0.9196202483444575,+0.005226518085743",1.0,1.1,1
QI401_Qs,TI106_T,0.7693160642551943,0.9913,2,0,0,1.950832975811689,"+1.2659209842252004,-0.3478890198651884,-0.0172502704354791,+16.852763721428395",1.0,1.1,1
QI404_Qs,QI404_Q,0.9880685037371324,-0.8687,1,1,1,11.536117410755333,"-0.2937939358739834,+0.3586335463594776,+0.9358310651987566,-0.338684277445735",1.0,1.1,1
QI404_Qs,QI405_Q,0.9875799250093924,0.9936,1,1,1,12.800115513485265,"-0.3272055173615623,+0.4001295857443514,+0.9278029457764584,-0.367157214752484",1.0,1.1,1
